"","Symbol","Price/Book Ratio","CurrentRatio","NetCurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Trade.Time","Market.Capitalization","Earnings.Share","Price.Book","Shares.Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","X.ticker."
"444","RE",1.25315981694516,1.57251242946384,0.309681875452937,14.202826,285.68,224.632166554598,"Everest Re Group, Ltd.","2022-08-19 16:00:01",11094055936,19.82,1.2533895,39410500,"USD","2022-06-30",2116049000,300840000,3743210000,NA,2275091000,8997740000,26306410000,NA,1767004000,37907650000,505214000,NA,4681010000,2570319000,20762577000,5721888000,29054784000,700000,11994137000,-5425484000,-1576854000,8852866000,8852866000,NA,836496000,NA,2283513000,NA,NA,"RE"
"445","BIO",1.82304025648288,5.29513258618835,0.864389395586522,NA,510.27,338.376261980442,"Bio-Rad Laboratories, Inc.","2022-08-19 16:03:20",15196001280,-3.387,1.6981194,24633900,"USD","2022-06-30",596584000,1371075000,456624000,657130000,37750000,3249697000,8086702000,656471000,102186000,12682126000,158259000,-34000,238623000,1186743000,1790343000,613714000,3759529000,3000,9210457000,-759726000,-533386000,8922597000,8335527000,347323000,239747000,NA,471863000,NA,NA,"BIO"
"446","CRL",-8.88997633269179,1.32910932274946,0.288050448931891,25.56874,217.97,-24.4758794651546,"Charles River Laboratories Inte","2022-08-19 16:00:02",11067344896,8.51,4.179761,50863300,"USD","2022-06-25",200321000,1012000,755343000,256765000,98706000,1393086000,279071000,1765543000,199031000,7529361000,211381000,95000,383257000,2966529000,425126000,1048135000,4836257000,510000,1183094000,-297023000,-258555000,2647706000,-1244924000,2860258000,1032372000,42467000,1761125000,45398000,NA,"CRL"
"447","NRG",8.46568696060352,1.28660947861532,0.728362321336318,3.0182714,43.17,5.07342198459952,"NRG Energy, Inc.","2022-08-19 16:00:01",10099564544,14.23,1.9055859,235147008,"USD","2022-06-30",580000000,NA,3613000000,604000000,15881000000,21148000000,133000000,1835000000,7112000000,34335000000,2933000000,62000000,11970000000,7958000000,4427000000,16437000000,29035000000,4000000,2600000000,-5746000000,-120000000,5300000000,1193000000,1657000000,2450000000,1501000000,8442000000,NA,NA,"NRG"
"448","TAP",-2.10934450807738,0.817203995105711,0.208333635592052,16.693453,56.05,-28.79330824591,"Molson Coors Beverage Company","2022-08-19 16:03:46",12169230336,3.36,0.90891415,200366000,"USD","2022-06-30",442100000,NA,1091700000,872400000,465700000,2871900000,NA,4298300000,1075700000,27387900000,3171400000,2100000,51000000,6499100000,3615900000,3514300000,13785100000,521500000,7433800000,-1566600000,-1069000000,13372800000,-5769200000,6148500000,12993500000,NA,6984100000,230000000,NA,"TAP"
"449","HAS",-4.6750139738836,1.42961727365397,0.47708436417615,21.649485,84,-17.9678607313809,"Hasbro, Inc.","2022-08-19 16:00:04",11599644672,3.88,3.887629,138091008,"USD","2022-06-26",586300000,NA,1290200000,867500000,61200000,3085400000,NA,409900000,542900000,9503000000,543800000,137000000,566100000,3739000000,463600000,2158200000,6467200000,110100000,4265900000,-3895800000,-259600000,2983600000,-2481200000,3483200000,1981600000,NA,2503400000,52200000,NA,"HAS"
"450","HSIC",65.8262521518987,1.82514450867052,1.07917972087724,16.361885,76.68,1.16078309307376,"Henry Schein, Inc.","2022-08-19 16:00:05",10400547840,4.67,2.9008012,136115008,"USD","2022-06-25",108000000,NA,1409000000,1823000000,NA,3789000000,416000000,683000000,NA,8324000000,901000000,4000000,212000000,762000000,390000000,2076000000,3511000000,1000000,3834000000,-241000000,-241000000,3594000000,158000000,2833000000,603000000,NA,NA,1219000000,NA,"HSIC"
"451","CZR",-0.817918933768885,1.00061261997141,0.148669559149246,NA,46.66,-57.108347084731,"Caesars Entertainment, Inc.","2022-08-19 16:00:04",10015417344,-6.014,2.7394285,214416992,"USD","2022-06-30",997000000,NA,494000000,47000000,3071000000,4900000000,96000000,14606000000,1174000000,36670000000,323000000,70000000,3180000000,13669000000,1870000000,4897000000,32959000000,NA,-3213000000,-43000000,-20000000,3649000000,-12245000000,11082000000,4812000000,NA,6905000000,62000000,NA,"CZR"
"452","PHM",1.28811634588083,4.56835973684743,2.04550840285334,4.7326627,42.9,32.8464133599426,"PulteGroup, Inc.","2022-08-19 16:04:27",9794680832,8.94,1.2704561,231498000,"USD","2022-06-30",662780000,NA,49200000,10762216000,80739000,12181248000,150496000,70800000,1156455000,13700336000,750508000,3733000,3651000,2030112000,1195783000,2666438000,5955120000,2326000,4423740000,NA,NA,7745216000,7603879000,NA,141337000,120524000,3319150000,NA,NA,"PHM"
"453","FFIV",-68.7427181678116,0.954896251484141,0.625920948862693,31.076086,173,-2.49539137238047,"F5, Inc.","2022-08-19 16:00:04",10217298944,5.52,4.3978972,59562200,"USD","2022-06-30",541883000,196458000,733528000,43787000,107868000,1688925000,19112000,389373000,452263000,5021289000,73420000,354591000,1086012000,NA,664561000,1768700000,2698304000,32851000,2314760000,-24626000,-24626000,2322985000,-148631000,2259951000,211665000,171533000,NA,NA,42245000,"FFIV"
"454","CPB",-4.06605724650672,0.686180066691367,0.219119734973971,16.445515,51.33,-12.6191046524007,"Campbell Soup Company","2022-08-19 16:00:02",15422555136,3.12,4.536693,300576000,"USD","2022-05-01",196000000,NA,511000000,1044000000,101000000,1852000000,NA,2559000000,250000000,11847000000,1286000000,NA,126000000,3980000000,1568000000,2699000000,8452000000,12000000,4059000000,-1080000000,8000000,3393000000,-3793000000,3978000000,3208000000,NA,402000000,2000000,NA,"CPB"
"455","MKTX",13.3350467284166,12.8509547422981,2.02053419602475,41.05008,268.61,19.6707226354942,"MarketAxess Holdings, Inc.","2022-08-19 16:00:04",9873348608,6.39,9.865357,37640000,"USD","2022-06-30",290544000,NA,617330000,NA,148205000,1145457000,NA,161857000,NA,1567710000,20297000,NA,27660000,NA,397711000,89134000,566908000,123000,1035723000,-360091000,-39839000,1000802000,740406000,154789000,105607000,NA,325047000,NA,NA,"MKTX"
"456","CCL",1.94345359287688,0.639312406576981,0.19124485780719,NA,9.79,5.93931180922357,"Carnival Corporation","2022-08-19 16:00:01",12659656704,-8.31,1.363448,1096760064,"USD","2022-05-31",7054000000,151000000,567000000,425000000,9000000,8554000000,NA,40467000000,2221000000,52988000000,912000000,3197000000,4767000000,29263000000,965000000,13380000000,44728000000,372000000,2649000000,-10218000000,-1742000000,8260000000,6514000000,579000000,1167000000,NA,15457000000,NA,NA,"CCL"
"457","LUMN",-1.10572243800695,2.0394395433316,0.259371700105597,5.701031,11.09,-10.0025109431874,"Lumen Technologies, Inc.","2022-08-19 16:00:02",11450861568,1.94,0.9345163,1035340032,"USD","2022-06-30",360000000,NA,1529000000,151000000,9345000000,11790000000,NA,20720000000,2590000000,57675000000,1053000000,156000000,3214000000,27630000000,11710000000,5781000000,45456000000,1032000000,-5055000000,-2217000000,-2217000000,12219000000,-10356000000,15947000000,6628000000,NA,18459000000,NA,156000000,"LUMN"
"458","REG",1.93918580197971,0.949649164313287,0.0675310072236609,22.98227,64.92,33.5659669463989,"Regency Centers Corporation","2022-08-19 16:00:04",11138051072,2.82,1.8111951,171116000,"USD","2022-06-30",118062000,NA,159643000,NA,35449000,317104000,386072000,9745371000,71909000,10901815000,322409000,11508000,NA,3725872000,421091000,333917000,4695680000,1711000,NA,-1751139000,-1727257000,6125033000,5743674000,167095000,214264000,NA,7874461000,81102000,71909000,"REG"
"459","NLSN",-1.81459224512128,2.04405286343612,0.192,17.5,27.73,-15.2375824513562,"Nielsen N.V.","2022-08-19 16:00:02",9949409280,1.58,2.8640976,359833984,"USD","2022-06-30",621000000,NA,519000000,NA,NA,1392000000,NA,371000000,190000000,10910000000,495000000,31000000,155000000,5522000000,869000000,681000000,7250000000,32000000,-37000000,-764000000,-764000000,3474000000,-5483000000,5577000000,3380000000,44000000,4243000000,186000000,NA,"NLSN"
"460","TPR",-28.7472668567886,1.75231481481481,0.516848066187397,11.618297,36.84,-1.28116536008451,"Tapestry, Inc.","2022-08-19 16:03:48",9273868288,3.17,3.8866613,251802000,"USD","2022-07-02",789800000,163400000,469500000,994200000,51700000,2573800000,100000,1826000000,257300000,7265300000,520700000,31200000,80500000,1659200000,567100000,1468800000,4979800000,2400000,-1166200000,-170900000,-170900000,2285500000,-322600000,1241500000,1366600000,47900000,3620200000,NA,NA,"TPR"
"461","JNPR",30.0946499152808,1.57546540848249,0.666045140168679,25.194916,29.97,0.98788318956714,"Juniper Networks, Inc.","2022-08-19 16:00:02",9591164928,1.18,2.2419124,322608992,"USD","2022-06-30",721800000,294300000,1048400000,394900000,497600000,3072000000,657900000,820900000,380200000,8861000000,360600000,NA,1009800000,1688000000,849300000,1949900000,4612300000,NA,-2625400000,-100000,-100000,4248700000,318700000,3733800000,196200000,NA,6874200000,NA,NA,"JNPR"
"462","GL",2.09252424969311,0.552683746279702,0.0493821035337885,14.789474,104.08,49.6864020654716,"Globe Life Inc.","2022-08-19 16:00:01",10130577408,7.03,1.904631,97437504,"USD","2022-06-30",172257000,115824000,478571000,NA,256548000,1023200000,17939226000,NA,1514072000,26043167000,431652000,315281000,924552000,1627143000,17241584000,1851330000,20720057000,109218000,6469956000,-1787580000,-731493000,5323110000,4841319000,481791000,5084878000,NA,531516000,NA,NA,"GL"
"463","AIZ",7.46267766587774,0.40417068712111,0.364047086435146,20.265331,174.72,23.0279293281438,"Assurant, Inc.","2022-08-19 16:00:02",9144018944,8.48,2.0523815,53209300,"USD","2022-06-30",1182000000,179500000,2376900000,NA,6188800000,9927200000,7135000000,608800000,1067100000,31728700000,4693800000,NA,19219500000,2128800000,578300000,24561900000,27269000000,600000,3774200000,-945000000,-822200000,4459700000,1225300000,2558200000,10432400000,NA,1629900000,NA,NA,"AIZ"
"464","ALLE",-22.4660138010572,2.8718872870249,0.609951287404315,20.471153,106.51,-4.73826817550491,"Allegion plc","2022-08-19 16:03:08",9350354944,5.2,12.035048,87838000,"USD","2022-06-30",919600000,NA,333300000,428400000,71700000,1753000000,41600000,375200000,290800000,3653700000,278400000,12600000,NA,2018100000,174100000,610400000,2874000000,900000,1035200000,-264600000,-264600000,776900000,-416200000,781000000,412100000,NA,5400000,2800000,NA,"ALLE"
"465","WHR",352.709356307692,1.11433087460485,0.598175776002263,14.757895,174.93,0.476993327597183,"Whirlpool Corporation","2022-08-19 16:03:51",9170443264,11.4,2.2926602,54508100,"USD","2022-06-30",1642000000,NA,2723000000,3218000000,245000000,8460000000,NA,3512000000,2370000000,18352000000,5063000000,248000000,704000000,4831000000,965000000,7592000000,14143000000,114000000,9912000000,-9037000000,-2090000000,4036000000,26000000,2183000000,1827000000,1769000000,3047000000,173000000,NA,"WHR"
"466","BBWI",-2.55680133487833,NA,NA,9.452322,38.89,-15.1204555409549,"Bath & Body Works, Inc.","2022-08-19 16:03:18",8826078208,4.09,-3.4312594,228300000,"USD","2022-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2659000000,-3452000000,NA,NA,NA,NA,NA,NA,"BBWI"
"467","AAL",-0.63105249122807,0.813570487483531,0.242521437454998,NA,14.08,-22.4545502176319,"American Airlines Group, Inc.","2022-08-19 16:00:04",9208317952,-3.671,-1.0932798,649846016,"USD","2022-06-30",401000000,12121000000,1835000000,2273000000,997000000,18525000000,231000000,36887000000,6150000000,67963000000,2733000000,1933000000,12034000000,34421000000,12339000000,22770000000,76385000000,6000000,-9797000000,-5890000000,-5890000000,-8422000000,-14592000000,4091000000,2079000000,3858000000,7259000000,NA,NA,"AAL"
"468","FBHS",-10.1451879136691,2.12542490461325,0.569299663675047,12.22604,67.53,-6.66424368025859,"Fortune Brands Home & Security,","2022-08-19 16:03:31",8743122944,5.53,2.9613247,129317000,"USD","2022-06-30",360600000,NA,998500000,1446700000,258000000,3063800000,58900000,1266800000,130400000,8334100000,756300000,NA,685200000,3357900000,432500000,1441500000,5381700000,1900000,3145000000,-3240700000,27800000,2952400000,-861800000,2479600000,1334600000,NA,3046200000,NA,NA,"FBHS"
"469","BWA",3.65576161141951,1.77485620377979,0.722166499498496,14.1563635,39.5,10.6489434018708,"BorgWarner Inc.","2022-08-19 16:00:02",9219830784,2.75,1.3383527,236831008,"USD","2022-06-30",1390000000,NA,3152000000,1653000000,212000000,6480000000,363000000,4327000000,607000000,16144000000,2298000000,4000000,769000000,4156000000,1019000000,3651000000,8973000000,3000000,7005000000,-2752000000,-816000000,6889000000,2522000000,3284000000,1083000000,229000000,2633000000,282000000,NA,"BWA"
"470","HII",-12.2014062568093,1.15243154883531,0.369400052397171,16.173763,237.2,-19.3002350573375,"Huntington Ingalls Industries, ","2022-08-19 16:00:02",9407284224,14.56,3.1909213,39947700,"USD","2022-06-30",375000000,NA,2175000000,196000000,NA,2820000000,NA,3328000000,715000000,10586000000,528000000,NA,1188000000,3102000000,1904000000,2447000000,7634000000,1000000,4113000000,-3164000000,-978000000,2952000000,-771000000,2634000000,1089000000,NA,2002000000,NA,NA,"HII"
"471","RCL",3.90647812113721,0.3038460560463,0.116577864234865,NA,39.75,10.1498081573343,"D/B/A Royal Caribbean Cruises L","2022-08-19 16:04:06",10113090560,-20.787,2.9760566,255059008,"USD","2022-06-30",2102205000,NA,565014000,229108000,172276000,3560888000,56579000,28125884000,1390596000,33943245000,760864000,5428380000,4255927000,17361934000,517884000,11719382000,30545147000,2831000,-1240191000,-2619481000,-551252000,3398098000,2588800000,809298000,NA,NA,7254939000,NA,NA,"RCL"
"472","RHI",7.1749453053343,1.78450562921461,1.54194031102869,13.212663,83.82,11.343640478972,"Robert Half International Inc.","2022-08-19 16:03:40",8917739520,6.16,5.9810405,109568000,"USD","2022-06-30",590909000,NA,1091598000,NA,505303000,2260742000,NA,319272000,129053000,2933835000,154663000,NA,42155000,NA,33097000,1266873000,1466167000,110000,249670000,-47607000,-47607000,1467668000,1242900000,222268000,2500000,129053000,1265495000,NA,NA,"RHI"
"473","CDAY",-19.0703589239047,1.05935920830994,0.8639811104751,NA,67.49,-3.40004068549838,"Ceridian HCM Holding Inc.","2022-08-19 16:00:02",9924214784,-0.553,4.738034,153056992,"USD","2022-06-30",371200000,NA,151300000,NA,5401300000,6037500000,NA,172100000,258000000,9082300000,51000000,6800000,5530100000,1207200000,43200000,5699200000,6988000000,1500000,-346400000,-430700000,-430700000,2094300000,-520400000,2302200000,312500000,NA,2869900000,NA,141600000,"CDAY"
"474","ZION",2.07568575341154,0.0599766163337396,0.0586960755672412,10.729981,57.65,27.7595003550451,"Zions Bancorporation N.A.","2022-08-19 16:00:04",8670139392,5.37,1.6699028,150471008,"USD","2022-06-30",2832000000,1249000000,NA,NA,285000000,4822000000,26140000000,1555000000,54240000000,87784000000,79061000000,NA,NA,667000000,898000000,80398000000,82152000000,NA,5447000000,-2100000000,-2100000000,5192000000,4177000000,NA,1027000000,722000000,1845000000,NA,NA,"ZION"
"475","PNW",1.56184809140865,0.889094799965191,0.109111207025601,16.074226,77.97,49.9152276989491,"Pinnacle West Capital Corporati","2022-08-19 16:04:03",8812910592,4.85,1.491515,113044000,"USD","2022-06-30",29189000,NA,631664000,401482000,735813000,1798148000,NA,16849325000,3588345000,22501480000,436308000,NA,811847000,7241295000,6505703000,2022448000,16479957000,2712297000,3253772000,-57790000,-54814000,5908279000,5642617000,NA,265662000,NA,NA,113244000,1180656000,"PNW"
"476","SEE",-3.93241849809079,1.33592400690846,0.340535414938111,15.911358,57.41,-14.606787189336,"Sealed Air Corporation","2022-08-19 16:03:42",8341839360,3.61,41.774544,145227008,"USD","2022-06-30",281200000,NA,733300000,932700000,6500000,2011100000,13100000,1335000000,425200000,6105400000,987800000,NA,485600000,3637100000,700800000,1505400000,5905700000,23300000,2993600000,-4951400000,-962300000,199700000,-2121300000,2173900000,147100000,126100000,2134200000,NA,NA,"SEE"
"477","LNC",1.13644812091768,2.74962406015038,0.100780510807426,10.242236,50.7,43.5303655140813,"Lincoln National Corporation","2022-08-19 16:00:01",8421080576,4.83,0.91651845,170226000,"USD","2022-06-30",1567000000,177000000,656000000,NA,26691000000,32913000000,107586000000,NA,181620000000,335769000000,8604000000,NA,3366000000,7396000000,307215000000,11970000000,326581000000,4546000000,8985000000,-4343000000,-4343000000,9188000000,7410000000,1778000000,11872000000,NA,NA,NA,NA,"LNC"
"478","AOS",11.9775616443784,1.75719056339545,1.06691085093858,19.27077,62.52,6.28595001439946,"A.O. Smith Corporation","2022-08-19 16:00:01",9673078784,3.25,5.396347,128477000,"USD","2022-06-30",359400000,100000000,621500000,493000000,57300000,1631200000,NA,623800000,81500000,3321400000,624500000,6800000,67100000,291600000,286000000,928300000,1528900000,295200000,2984600000,-2040400000,-346400000,1792500000,807600000,627400000,357500000,NA,553100000,NA,NA,"AOS"
"479","PNR",-27.1062575166889,1.38490673231702,0.633379525376754,14.566372,49.42,-1.82171956706798,"Pentair plc.","2022-08-19 16:03:38",8121034752,3.39,3.1686347,164460000,"USD","2022-06-30",135100000,NA,536200000,695000000,6200000,1462600000,NA,397500000,149500000,4872200000,372500000,NA,277100000,911500000,287400000,1056100000,2309200000,1700000,1250900000,-230100000,-230100000,2563000000,-299600000,2454800000,407800000,22900000,1540500000,NA,NA,"PNR"
"480","ROL",-506.685730956605,0.979244568744399,0.496125411604683,54.53731,36.78,-0.0721157079810926,"Rollins, Inc.","2022-08-19 16:00:01",17992916992,0.67,15.7093725,492416992,"USD","2022-06-30",220964000,500000,192577000,29515000,63442000,506998000,10900000,382779000,85727000,2167482000,50702000,15000000,240503000,219858000,106292000,517744000,1021915000,492417000,575229000,-31149000,-31149000,1145567000,-35511000,742019000,439059000,5400000,109070000,NA,NA,"ROL"
"481","NWL",-3.47557409032258,1.02742980561555,0.453004475764213,12.187135,20.86,-5.99613152804642,"Newell Brands Inc.","2022-08-19 16:00:04",8619423744,1.71,2.1837995,413600000,"USD","2022-06-30",323000000,NA,1562000000,2522000000,52000000,4757000000,NA,1701000000,1563000000,14448000000,1700000000,1091000000,80000000,3793000000,1578000000,4630000000,10501000000,439000000,-2164000000,-1579000000,-956000000,3947000000,-2480000000,3450000000,2977000000,786000000,7251000000,NA,NA,"NWL"
